PWSID	SystemName	Group	County	OwnerTypeDesc	ResPop	ResConn	TotalConn	ApprovSvcs	EffectiveDate	PWSAddress1	PWSCity	WSState	WSZipCode
89700	"TUMWATER, CITY OF"	A	THURSTON	City/Town	"21,538"	8615	"9,284"	0	01/01/1970	555 ISRAEL RD SW	TUMWATER	WA	98501
89725	TURNBULL WILDLIFE REFUGE SYSTEM 1	A	SPOKANE	Federal	0	0	1	0	07/01/1978	26010 S SMITH RD	CHENEY	WA	99004
89800	TWANOH COMMUNITY CLUB	A	MASON	Private	9	28	28	0	01/01/1970	31E TWANOH TIDES PLACE	BELFAIR	WA	98528
89930	TWIN FIRS MOBILE ESTATES	A	PIERCE	Investor	175	81	82	82	01/01/1970	20505 10TH AVE E SPACE 39	SPANAWAY	WA	98387
89980	TWIN PINES RESTAURANT & T P	A	KITTITAS	Private	12	8	9	17	01/01/1970	PO BOX 39	CLE ELUM	WA	98922
90032	TWIN VIEW ESTATES COMMUNITY ASSOC	A	ISLAND	Association	62	42	42	62	01/01/1979	757 CLASSIC RD	GREENBANK	WA	98253
90050	"TWISP, TOWN OF"	A	OKANOGAN	City/Town	985	513	673	726	01/01/1970	PO BOX 278	TWISP	WA	98856
90070	BENTON COUNTY TWO RIVERS PARK	A	BENTON	County	0	0	8	0	01/01/1970	4510 CHOLLA DRIVE	PASCO	WA	99301
90100	TYEE BEACH WATER ASSOCIATION INC	A	ISLAND	Association	99	107	107	107	01/01/1970	3267 SHORELINE DRIVE	CAMANO ISLAND	WA	98282
90200	UNDERWOOD	A	SKAMANIA	Special District	"1,000"	375	375	394	01/01/1970	PO BOX 500	CARSON	WA	98610
90250	UNION GAP WATER	A	YAKIMA	City/Town	"6,910"	2122	"2,764"	0	01/01/1970	PO BOX 3008	UNION GAP	WA	98903-3008
90260	UNION HILL WATER ASSOCIATION INC	A	KING	Association	"4,958"	1984	"2,054"	0	01/01/1970	5020 236TH AVE NE	REDMOND	WA	98053
90400	UNIONTOWN WATER WORKS	A	WHITMAN	City/Town	324	163	163	295	01/01/1970	PO BOX 87	UNIONTOWN	WA	99179
90520	NAVAL BASE KITSAP AT KEYPORT	A	KITSAP	Federal	190	73	176	0	01/01/1970	T 075 SKATE STREET	SILVERDALE	WA	98315
90542	"VETERANS AFFAIR MED CTR, DEPT OF"	A	WALLA WALLA	Federal	0	0	27	27	01/01/1970	77 WAINWRIGHT DR	WALLA WALLA	WA	99362
90543	UNIVERSITY HEIGHTS	A	SAN JUAN	Association	91	55	55	67	01/01/1970	PO BOX 2960	FRIDAY HARBOR	WA	98250
90685	UPPER COLUMBIA ACADEMY	A	SPOKANE	Private	80	26	29	99	01/01/1970	3025 E SPANGLE-WAVERLY RD	SPANGLE	WA	99031
90700	UPPER PRESTON WATER ASSN	A	KING	Association	60	60	60	66	01/01/1970	10330 UPPER PRESTON RD SE	ISSAQUAH	WA	98027
90847	UTSALADY WATER COMPANY INC	A	ISLAND	Investor	80	40	40	45	08/01/1979	PO BOX 659	ARLINGTON	WA	98223
90850	UTSALADY POINT WATER SYSTEM INC	A	ISLAND	Private	40	34	34	34	01/01/1970	14263 CALHOUN RD	MOUNT VERNON	WA	98273
90875	TWENTY-THREE 800 TIGER MOUNTAIN	A	KING	Investor	129	60	60	0	01/01/1970	PO BOX 336	GIG HARBOR	WA	98335-0336
90879	"VETERANS OF FOREIGN WARS, POST 7392"	A	ISLAND	Private	0	0	15	0	01/01/1970	3037 N GOLDIE RD	OAK HARBOR	WA	98277
90882	HOMEPORT WATER SYSTEM	A	PIERCE	Private	0	0	1	0	01/01/1979	PO BOX 78	GIG HARBOR	WA	98335
90900	VADER-ENCHANTED VALLEY	A	LEWIS	County	920	350	365	369	01/01/1970	2025 NE KRESKY AVE	CHEHALIS	WA	98532
90975	VALLEYHI COMMUNITY CLUB	A	CHELAN	Private	226	127	128	134	01/01/1970	PO BOX 362	PESHASTIN	WA	98847-0362
90976	VALLEY HIGH PARK	A	ISLAND	Investor	141	47	47	47	05/01/1979	PO BOX 2243	OAK HARBOR	WA	98277
90979	VALLEY OF THE HORSES WATER DIST #12	A	SPOKANE	Association	59	21	21	22	01/01/1970	4817 W PINTO RD	CHENEY	WA	99004
90981	VALLEY MEADOWS 240	A	LEWIS	Special District	148	59	59	59	12/01/1979	921 LAKERIDGE WAY SW SUITE 301	OLYMPIA	WA	98502
90993	VALLEY VIEW ESTATES WATER ASSN	A	SKAGIT	Private	113	44	44	50	07/01/1979	14263 CALHOUN RD	MOUNT VERNON	WA	98273
90994	CHERRY BLOSSOM EST MHP	A	LEWIS	Investor	200	40	40	49	01/01/1970	PO BOX 780	NAPAVINE	WA	98565
90998	VALLEY VIEW MOBILE PARK LLC	A	KING	Private	126	50	50	0	01/01/1970	16405 SE MAPLE VALLEY HWY # 50	RENTON	WA	98058
91000	VALLEY VIEW WATER ASSOC	A	WHATCOM	Private	155	61	80	107	01/01/1970	PO BOX 465	LYNDEN	WA	98264
91080	VALLEYBROOK VILLAGE	A	PIERCE	Investor	65	45	45	0	01/01/1970	PO BOX 99250	TACOMA	WA	98499
91130	STEVENS CO PUD - WAITTS LAKE	A	STEVENS	Special District	663	289	295	500	01/01/1970	PO BOX 592	LOON LAKE	WA	99148
91200	"VANCOUVER, CITY OF"	A	CLARK	City/Town	"231,000"	96805	"100,266"	0	01/01/1970	PO BOX 1995	VANCOUVER	WA	98668-1995
91250	VANTAGE WATER SYSTEM	A	KITTITAS	Investor	70	39	79	130	01/01/1970	PO BOX 1201	VANTAGE	WA	98950
91445	VEL VIEW WATER DIST 13	A	SPOKANE	Special District	60	24	24	32	01/01/1970	3609 W VEL-VIEW DR	SPOKANE	WA	99208
91450	VERA WATER & POWER	A	SPOKANE	Special District	"24,692"	9877	"10,278"	0	01/01/1970	PO BOX 630	VERADALE	WA	99037-0630
91470	VERDAN ANDERSON HILL	A	KITSAP	Investor	37	14	14	16	01/01/1970	PO BOX 336	GIG HARBOR	WA	98335-0336
91650	VICTOR WATER ASSOCIATION	A	WHATCOM	Private	43	22	22	15	01/01/1970	5121 HANNEGAN RD	BELLINGHAM	WA	98226
91845	VIEW RIDGE HEIGHTS	A	MASON	Special District	250	100	103	139	11/01/1979	21971 N HWY. 101	SHELTON	WA	98584
91850	VIEWSIDE COMMUNITY	A	KITSAP	Association	155	49	49	64	01/01/1970	PO BOX 1989	POULSBO	WA	98370
91900	VIEWCREST BEACH	A	MASON	Special District	23	22	22	22	01/01/1970	21971 N HWY. 101	SHELTON	WA	98584
91902	VIEWCREST WATER SYSTEM	A	ISLAND	Private	39	20	20	27	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
91908	VIKING VILLAGE MOBILE HOME PARK	A	COWLITZ	Investor	25	15	16	16	01/01/1970	PO BOX 69673	PORTLAND	OR	97239
91910	VIKINGS WEST MOBILE HOME	A	GRAYS HARBOR	Investor	71	49	49	53	01/01/1970	PO BOX 857	ABERDEEN	WA	98520
91912	WILLOW TREE PARK	A	YAKIMA	Private	176	45	45	45	01/01/1979	512 MURRAY RD	YAKIMA	WA	98908
91917	VINEYARD COVE CORPORATION	A	MASON	Private	8	29	30	31	07/01/1978	PO BOX 123	PORT ORCHARD	WA	98366
91923	VINLAND	A	KITSAP	Special District	"2,973"	1192	"1,258"	0	05/01/1979	PO BOX 1989	POULSBO	WA	98370
91925	VINSON S VILLA MHP/ROY WYE INN	A	PIERCE	Investor	40	16	17	17	07/01/1978	2926 78TH AVE CT NW	GIG HARBOR	WA	98335
91930	VISTA BY THE SEA	A	THURSTON	Association	50	19	19	19	01/01/1970	6800 MERIDIAN RD SE	OLYMPIA	WA	98513-6302
91935	VISTA DUNES	A	PACIFIC	Association	30	25	36	0	01/01/1970	3532 SEABREEZE AVE	GRAYLAND	WA	98547
91938	VISTA KNOLL WATER CO INC	A	MASON	Private	20	35	35	36	01/01/1970	PO BOX 123	PORT ORCHARD	WA	98366
92023	INDUSTRIAL DEVELOPMENT COMPLEX	A	BENTON	Special District	0	0	16	0	01/01/1970	PO BOX 968       (MD350)	RICHLAND	WA	99352-0968
92024	COLUMBIA GENERATING STATION	A	BENTON	Special District	0	0	35	0	01/01/1970	PO BOX 968	RICHLAND	WA	99352
92070	WAGON WHEEL	A	ISLAND	Private	150	70	70	0	01/01/1970	2920 N HELLER RD	OAK HARBOR	WA	98272
92080	WAGON WHEEL ESTATES	A	MASON	Private	17	22	22	23	01/01/1970	101 NE WAGON WHEEL ROAD	BELFAIR	WA	98528
92150	WAHL WATER ASSOC	A	WHATCOM	Private	165	68	68	58	01/01/1970	PO BOX 29015	BELLINGHAM	WA	98228-1015
92250	"WAITSBURG, CITY OF"	A	WALLA WALLA	City/Town	"1,358"	557	641	"1,000"	01/01/1970	PO BOX 35	WAITSBURG	WA	99361
92350	WALCZAK WATER INC	A	KING	Investor	256	72	72	81	01/01/1970	PO BOX 676	EAST OLYMPIA	WA	98540
92430	WALLA WALLA AIRPORT	A	WALLA WALLA	Special District	0	0	100	0	01/01/1970	310 A STREET	WALLA WALLA	WA	99362
92470	WALLA WALLA UNIVERSITY	A	WALLA WALLA	Private	900	447	460	0	01/01/1970	720 SW BADE AVE	COLLEGE PLACE	WA	99324
92475	VALLE LINDO HOMES	A	WALLA WALLA	City/Town	570	129	134	137	01/01/1970	PO BOX 392	WALLA WALLA	WA	99362
92480	ROSARIO BEACH MARINE LABORATORY	A	SKAGIT	Private	23	12	44	44	01/01/1970	15510 ROSARIO BEACH RD	ANACORTES	WA	98221
92500	WALLA WALLA WATER DIVISION	A	WALLA WALLA	City/Town	"34,858"	12688	"13,915"	0	01/01/1970	15 N THIRD	WALLA WALLA	WA	99362
92600	WALLULA WATER DISTRICT	A	WALLA WALLA	Special District	200	48	50	65	01/01/1970	PO BOX 324	COLLEGE PLACE	WA	99324
92800	WAPATO WATERWORKS	A	YAKIMA	City/Town	"5,762"	1557	"1,776"	0	01/01/1970	205 E THIRD ST	WAPATO	WA	98951
92826	SAGE HILLS GOLF CLUB & RV RESORT	A	GRANT	Investor	6	4	49	0	01/01/1970	10400 SAGE HILL RD SE	WARDEN	WA	98857
92829	WARDEN HUTTERIAN BRETHREN 1	A	ADAMS	Private	115	28	35	61	11/01/1979	1054 W HARDER RD	WARDEN	WA	98857
92850	"WARDEN, CITY OF"	A	GRANT	City/Town	"2,695"	702	832	0	01/01/1970	PO BOX 400	WARDEN	WA	98857
92950	WARM BEACH CONFERENCE GROUNDS	A	SNOHOMISH	Private	540	160	181	241	01/01/1970	14263 CALHOUN RD	MOUNT VERNON	WA	98273
93000	WARM BEACH WATER ASSOCIATION	A	SNOHOMISH	Association	"1,450"	580	580	785	01/01/1970	14263 CALHOUN RD	MOUNT VERNON	WA	98273
93061	WASHINGTON BEEF LLC	A	YAKIMA	Private	0	0	7	0	12/01/1979	PO BOX 832	TOPPENISH	WA	98948
93063	WASHINGTON CORRECTIONS CENTER	A	MASON	State	"1,800"	0	749	"1,040"	05/01/2004	P.O. BOX 900	SHELTON	WA	98584
93085	WASHINGTON LAND YACHT HARBOR	A	THURSTON	Private	366	194	356	357	01/01/1970	921 LAKERIDGE WAY SW SUITE 301	OLYMPIA	WA	98502
93195	WSU IAREC - PROSSER	A	BENTON	State	18	6	20	0	01/01/1970	24106 NORTH BUNN ROAD	PROSSER	WA	99350
93200	WASHINGTON STATE UNIVERSITY	A	WHITMAN	State	"6,019"	4096	"4,346"	0	01/01/1970	PO BOX 641150	PULLMAN	WA	99164-1150
93343	PUD #1 OF ASOTIN COUNTY	A	ASOTIN	Special District	"19,264"	8500	"8,945"	0	01/01/1979	PO BOX 605	CLARKSTON	WA	99403
93350	"SPO CO WATER DIST 3, SYS 1"	A	SPOKANE	Special District	"5,540"	2216	"2,437"	0	01/01/1970	1225 N YARDLEY	SPOKANE	WA	99212
93351	"SPO CO WATER DIST 3, SYS 2"	A	SPOKANE	Special District	"11,555"	4622	"4,719"	0	01/01/1970	1225 N YARDLEY	SPOKANE	WA	99212
93353	"SPO CO WATER DIST 3, SYS 3"	A	SPOKANE	Special District	"3,663"	1465	"1,546"	0	01/01/1970	1225 N YARDLEY	SPOKANE	WA	99212
93354	"SPO CO WATER DIST 3, SYS 4"	A	SPOKANE	Special District	"3,735"	1494	"1,562"	0	01/01/1970	1225 N YARDLEY	SPOKANE	WA	99212
93355	"SPO CO WATER DIST 3, SYS 5"	A	SPOKANE	Special District	475	190	192	0	01/01/1970	1225 N YARDLEY	SPOKANE	WA	99212
93356	"SPO CO WATER DIST 3, SYS 6"	A	SPOKANE	Special District	345	138	138	137	01/01/1970	1225 N YARDLEY	SPOKANE	WA	99212
93358	"SPO CO WATER DIST 3, SYS 8"	A	SPOKANE	Special District	375	150	153	0	01/01/1970	1225 N YARDLEY	SPOKANE	WA	99212
93359	"SPO CO WATER DIST 3, SYS 9"	A	SPOKANE	Special District	95	38	38	46	01/01/1970	1225 N YARDLEY	SPOKANE	WA	99212
93380	STEVENS CO PUD - DEER LAKE	A	STEVENS	Special District	"1,374"	689	702	"1,000"	01/01/1970	PO BOX 592	LOON LAKE	WA	99148
93400	"WASHOUGAL, CITY OF"	A	CLARK	City/Town	"13,490"	5396	"5,747"	0	01/01/1970	1701 C STREET	WASHOUGAL	WA	98671
93450	WASHTUCNA WATER DEPARTMENT	A	ADAMS	City/Town	250	142	142	230	01/01/1970	PO BOX 713	WASHTUCNA	WA	99371
93580	WATERLOO ACRES COMMUNITY WATER SYS	A	ISLAND	Association	125	46	46	48	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
93600	"WATERVILLE, TOWN OF"	A	DOUGLAS	City/Town	"1,145"	470	552	856	07/01/1990	PO BOX 580	WATERVILLE	WA	98858
93715	WATSONS HARVERENE RESORT INC	A	CHELAN	Investor	6	2	72	72	01/01/1970	7750 S LAKESHORE RD #2	CHELAN	WA	98816
93750	WAUNA LAKE	A	SKAMANIA	Association	10	50	50	50	01/01/1970	702 WAUNA LAKE CLUB ROAD	STEVENSON	WA	98648
93820	"WAVERLY, TOWN OF"	A	SPOKANE	City/Town	121	51	54	65	01/01/1970	PO BOX 37	WAVERLY	WA	99039
93860	WAWAWAI COUNTY PARK	A	WHITMAN	County	1	1	10	0	06/01/1979	N 310 MAIN	COLFAX	WA	99111
93909	WAYNES RIDGE WATER ASSOC	A	ISLAND	Association	108	41	41	57	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
93945	T.E.L. COMPANY 3	A	ISLAND	Investor	70	24	24	50	03/01/1980	PO BOX 549	FREELAND	WA	98249
93950	WEATHERSWOOD VISTA WATER DISTRICT	A	PIERCE	Private	210	84	84	93	01/01/1970	PO BOX 336	GIG HARBOR	WA	98335-0336
93986	DE CHENNE WATER SYSTEM	A	CHELAN	Private	34	14	16	16	03/01/1979	461 S NEVADA AVE	EAST WENATCHEE	WA	98802
94110	WEILER-MARTIN TRACTS WATER ASSN	A	GRANT	Private	775	254	255	255	01/01/1970	PO BOX 352	QUINCY	WA	98848
94170	WELCHS WATER ASSOCIATION	A	KING	Association	69	23	23	23	01/01/1970	PO BOX 8212	COVINGTON	WA	98042
94200	WELLS WATER ASSOCIATION	A	KING	Private	25	13	13	0	01/01/1970	28804 124TH SE	AUBURN	WA	98092
94220	WELLS HYDROELECTRIC PROJECT	A	CHELAN	Special District	6	3	6	0	01/01/1970	1151 VALLEY MALL PARKWAY	EAST WENATCHEE	WA	98802-4497
94342	WENATCHEE RIVER COUNTY PARK	A	CHELAN	County	0	2	49	44	01/01/1970	PO BOX 373	MONITOR	WA	98836
94350	"WENATCHEE, CITY OF"	A	CHELAN	City/Town	"24,300"	8903	"9,994"	0	01/01/1970	PO BOX 519	WENATCHEE	WA	98807-0519
94470	WEST BEACH RESORT	A	SAN JUAN	Private	5	2	43	44	01/01/1970	190 WATERFRONT WAY	EASTSOUND	WA	98245
94475	WEST CASHMERE WATER SYSTEM	A	CHELAN	Association	63	25	25	33	01/01/1970	604 BRIARWOOD DR	EAST WENATCHEE	WA	98802
94650	WEST 15 DOMESTIC WATER ASSN	A	FRANKLIN	Association	150	40	41	41	01/01/1970	4727 ELTOPIA WEST RD	ELTOPIA	WA	99330
94830	WEST MESA DOMESTIC WATER ASSN	A	FRANKLIN	Association	250	95	100	70	01/01/1970	111 PUMP ACCESS RD	OTHELLO	WA	99344
94900	"WEST RICHLAND, CITY OF"	A	BENTON	City/Town	"13,080"	5174	"5,345"	0	01/01/1970	3801 W VAN GIESEN	WEST RICHLAND	WA	99353
94910	WEST SIDE MOBILE COURT	A	ADAMS	Private	80	40	41	43	10/01/1979	2257 W HWY 26	OTHELLO	WA	99344
94930	WEST WYND	A	PIERCE	Private	100	46	57	0	01/01/1970	219 LITTLE ST SW	TUMWATER	WA	98512-6929
94935	WESTBRIDGE ESTATES WATER ASSN	A	PIERCE	Association	98	39	39	39	01/01/1970	PO BOX 754	GIG HARBOR	WA	98335
94942	WEST RIDGE WATER SYSTEM	A	ISLAND	Association	275	90	90	90	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
94950	WESTSIDE WATER ASSN	A	KING	Association	520	220	225	227	01/01/1970	11205 SW CORBIN BEACH ROAD #2	VASHION ISLAND	WA	98070
95047	WESTBOURNE ACRES	A	WALLA WALLA	Investor	94	35	35	35	01/01/1970	PO BOX 4108	PASCO	WA	99302
95057	WESTERN AIRPARK	A	THURSTON	Private	78	35	35	49	07/01/1979	151 E LEISURE LANE	GRAPEVIEW	WA	98546-9717
95123	"WESTERN RANCHETTES, INC."	A	PIERCE	Private	250	104	104	106	01/01/1970	PO BOX 364	GIG HARBOR	WA	98335
95150	WESTERN STATE HOSPITAL	A	PIERCE	State	"1,000"	500	572	610	01/01/1970	9601 STEILACOOM BLVD	TACOMA	WA	98498
95167	WESTERN WAHKIAKUM	A	WAHKIAKUM	Special District	775	315	321	640	07/01/1978	PO BOX 248	CATHLAMET	WA	98612
95240	WESTMONT ACRES INC	A	GRANT	Association	185	74	74	108	01/01/1970	PO BOX 1411	SOAP LAKE	WA	98851
95300	WESTPORT WATER DEPARTMENT	A	GRAYS HARBOR	City/Town	"5,205"	2082	"3,037"	0	01/01/1970	PO BOX 505	WESTPORT	WA	98595
95375	WESTVIEW COMMUNITY ASSOCIATION	A	ISLAND	Association	43	17	17	0	01/01/1970	710NW HELLER ST	OAK HARBOR	WA	98277
95450	STEVENS CO PUD - WEST SHORE	A	SPOKANE	Special District	486	162	163	179	01/01/1970	PO BOX 592	LOON LAKE	WA	99148
95700	WHATCOM COUNTY WATER DIST #2	A	WHATCOM	Special District	"1,353"	548	566	0	01/01/1970	1615 BAYON RD	BELLINGHAM	WA	98225
95750	POINT ROBERTS WATER DISTRICT NO 4	A	WHATCOM	County	"1,300"	2263	"2,290"	"2,953"	01/01/1970	79 TYEE DR SUITE A	POINT ROBERT	WA	98281
95900	WHATCOM COUNTY WATER DIST #7	A	WHATCOM	City/Town	"1,410"	662	662	"1,145"	01/01/1970	PO BOX 28700	BELLINGHAM	WA	98228
95904	BIRCH BAY WATER & SEWER DISTRICT	A	WHATCOM	Special District	"6,322"	6164	"6,228"	0	01/01/1970	7096 PT WHITEHORN RD	BIRCH BAY	WA	98230-9675
95910	LWWSD - SOUTH SHORE WATER SYSTEM	A	WHATCOM	Special District	"9,912"	3723	"3,780"	"3,821"	07/01/1978	1220 LAKEWAY DRIVE	BELLINGHAM	WA	98229
95914	WHATCOM COUNTY WATER DIST 13	A	WHATCOM	County	795	357	361	"1,338"	01/01/1970	14263 CALHOUN RD	MOUNT VERNON	WA	98273
95915	GLACIER WATER DISTRICT	A	WHATCOM	Special District	226	832	877	"1,165"	01/01/1970	PO BOX 5070	GLACIER	WA	98244-5070
95935	WHATCOM MEADOWS	A	WHATCOM	Private	3	1	588	588	01/01/1970	478 CAIN LAKE RD	SEDRO WOOLLEY	WA	98284
95942	WHEEL ESTATES PARK	A	ISLAND	Investor	95	40	40	40	01/01/1970	5421 WOODARD AVE	FREELAND	WA	98249
96000	SHIPS PASS WATER ASSOCIATION	A	ISLAND	Association	20	18	19	0	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
96042	SWANTOWN WATER DISTRICT	A	ISLAND	Special District	206	94	96	130	01/01/1970	PO BOX 610	OAK HARBOR	WA	98277
96050	WHIDBEY HIGHLANDS WATER ASSOC	A	ISLAND	Association	62	27	27	31	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
96070	WHIDBEY SHORES WATER SYSTEM	A	ISLAND	Association	262	105	105	112	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
96095	WHISPERING WOODS HOME PARK	A	THURSTON	Private	125	70	70	70	01/01/1970	PO BOX 780	NAPAVINE	WA	98565
96096	WHISTLIN  JACK LODGE INC	A	YAKIMA	Investor	5	2	10	0	01/01/1970	20800 HWY 410	NACHES	WA	98937
96100	WHITE BLUFF WATER ASSOCIATION	A	FRANKLIN	Private	105	45	48	60	01/01/1970	1059 COTTONWOOD DRIVE	PASCO	WA	99301
96175	WHITE PASS COMPANY INC	A	LEWIS	Investor	8	3	69	69	01/01/1970	48935 US HWY 12	WHITE PASS	WA	98937
96350	"WHITE SALMON, CITY OF"	A	KLICKITAT	City/Town	"3,930"	1836	"1,908"	"2,831"	01/01/1970	PO BOX 2139	WHITE SALMON	WA	98672
96357	COUNTRY CABINS MOTEL & RV PARK	A	LEWIS	Private	4	7	21	21	01/01/1970	PO BOX 144	SALKUM	WA	98582
96527	WHITEMAN COVE WATER DISTRICT	A	PIERCE	Private	53	24	24	37	01/01/1970	PO BOX 78	GIG HARBOR	WA	98335
96535	WHITSTRAN ELEMENTARY SCHOOL	A	BENTON	State	0	0	2	0	01/01/1970	"1126 MEADE AVE, SUITE A"	PROSSER	WA	99350
96550	WHITSTRAN HEIGHTS WATER ASSOCIATION	A	BENTON	Association	65	24	24	24	01/01/1970	110201 W HANKS RD	PROSSER	WA	99350
96570	MC CORKLES MARKET	A	BENTON	Private	6	1	3	0	01/01/1970	14601 N ROTHROCK RD	PROSSER	WA	99350
96580	WHITWORTH UNIVERSITY	A	SPOKANE	Private	800	304	329	650	01/01/1970	PO BOX 212	FARMINGTON	WA	99128
96601	WHITWORTH WATER DISTRICT 2	A	SPOKANE	Special District	"26,815"	10726	"11,205"	0	01/01/1970	10828 N WAIKIKI RD	SPOKANE	WA	99218
96700	WICKERSHAM WATER ASSOCIATION	A	WHATCOM	Private	98	32	32	0	01/01/1970	2652 HALVERSTICK RD	LYNDEN	WA	98264-9529
96728	WICKS LAKE RANCHES	A	KITSAP	Investor	570	228	228	355	01/01/1970	PO BOX 336	GIG HARBOR	WA	98335-0336
96750	WIDARAMA BEACH WATER RIGHTS ASSN.	A	ISLAND	Association	65	55	55	67	01/01/1970	PO BOX 2243	OAK HARBOR	WA	98277
96800	"WILBUR, TOWN OF"	A	LINCOLN	City/Town	914	407	413	740	01/01/1970	PO BOX 214	WILBUR	WA	99185
96825	WILCOX FARMS INC	A	PIERCE	Private	19	7	13	14	01/01/1970	40400 HARTS LAKE VALLEY RD S	ROY	WA	98580
96850	WILDAIRE ESTATES	A	THURSTON	Association	146	48	48	60	01/01/1970	10314 BRIDGE RD SE	YELM	WA	98597-9644
96860	WILDCAT LAKE COUNTY PARK	A	KITSAP	County	0	0	4	5	01/01/1970	614 DIVISION ST. MS-1	PORT ORCHARD	WA	98366
96875	WILDERNESS VILLAGE TRAILER PARK	A	SKAGIT	Investor	10	3	25	0	01/01/1970	57588 ST RT 20	ROCKPORT	WA	98283-9751
96876	WILDERNESS RIDGE COMMUNITY CLUB	A	SNOHOMISH	Association	650	283	284	600	01/01/1970	8103 322ND PL NW	STANWOOD	WA	98292
96878	WILDERNESS RIM ASSOCIATION	A	KING	Association	"1,865"	632	635	0	07/01/1978	PO BOX 315	NORTH BEND	WA	98045
96879	SKAGIT VIEW VILLAGE WATER SYSTEM	A	SKAGIT	Special District	78	70	70	128	01/01/1970	PO BOX 1436	MT VERNON	WA	98273-1436
96882	WILDLIFE ACRES WATER ASSOCIATION	A	SKAGIT	Association	46	20	20	20	01/01/1970	8618 TILBURY RD	MAPLE FALLS	WA	98266
96883	WILDWOOD 2 AND 3	A	KITTITAS	Private	45	51	51	78	01/01/1970	201 EAST D STREET	YAKIMA	WA	98901
96887	WILDWOOD MOBILE HOME PARK	A	GRAYS HARBOR	Investor	44	17	17	16	01/01/1970	151 E LEISURE LANE	GRAPEVIEW	WA	98546-9717
96888	WILDWOOD RESORT CONDO ASSN WS	A	WHATCOM	Investor	8	1	27	92	05/06/2013	6951 HANNEGAN RD SUITE #2	LYNDEN	WA	98264
96889	CEDARHEARTH WATER SYSTEM	A	ISLAND	Investor	45	20	20	22	07/01/1978	PO BOX 2243	OAK HARBOR	WA	98277
96930	WILKSHIRE LANE WATER DISTRICT INC	A	SNOHOMISH	Special District	460	122	122	122	01/01/1970	PO BOX 659	ARLINGTON	WA	98223
96950	WILKESON WATER DEPARTMENT	A	PIERCE	City/Town	472	315	332	341	01/01/1970	PO BOX 89	WILKESON	WA	98396
97100	WILLAPA VALLEY WATER DISTRICT	A	PACIFIC	Special District	"2,000"	695	728	0	01/01/1970	4117 WILLAPA RD	RAYMOND	WA	98577
97110	WILLEYS LAKE TERRACE WATER ASSN	A	WHATCOM	Private	180	44	44	44	01/01/1970	7664 TERRACE ST	FERNDALE	WA	98248
97123	WILLIAMS LAKE ROAD SUBDIVISION	A	STEVENS	Private	40	17	17	22	04/01/1978	270 G WILLIAMS LAKE RD	COLVILLE	WA	99114
97225	WILLOW BAY RESORT INC	A	STEVENS	Investor	7	6	48	5	01/01/1970	6607 HWY 291	NINE MILE FALLS	WA	99026
97235	WILLOWS TRAILER VILLAGE	A	GRANT	Investor	23	10	71	0	01/01/1970	1347 RD  M  SE	MOSES LAKE	WA	98837
97300	"WILMA, PORT OF"	A	WHITMAN	Special District	5	0	17	0	01/01/1970	PO BOX 605	CLARKSTON	WA	99403
97400	"WILSON CREEK WATER DEPT, TOWN OF"	A	GRANT	City/Town	231	122	140	204	01/01/1970	PO BOX 162	WILSON CREEK	WA	98860-0234
97437	WIND SAND ESTATES	A	GRAYS HARBOR	Investor	8	33	33	33	01/01/1970	PO BOX 541	GRAYLAND	WA	98547
97440	WINDMILL HEIGHTS COMM CLUB	A	ISLAND	Association	35	30	30	35	01/01/1970	5421 WOODARD AVE	FREELAND	WA	98249
97450	WINDOLPH	A	THURSTON	Private	75	31	31	33	01/01/1970	219 LITTLE ST SW	TUMWATER	WA	98512-6929
97500	WINLOCK CITY	A	LEWIS	City/Town	"1,400"	563	631	0	01/01/1970	PO BOX 777	WINLOCK	WA	98596
97520	WINNWOOD	A	THURSTON	Investor	109	41	41	99	08/01/1979	6800 MERIDIAN RD SE	OLYMPIA	WA	98513-6302
97650	"BAINBRIDGE ISLAND, CITY OF"	A	KITSAP	City/Town	"5,995"	2398	"2,709"	0	01/01/1970	7305 HIDDEN COVE RD	BAINBRIDGE ISLAND	WA	98110-1812
97744	WINTHROP KOA	A	OKANOGAN	Investor	0	1	72	0	01/01/1970	PO BOX 305	WINTHROP	WA	98862-0305
97750	"WINTHROP, TOWN OF"	A	OKANOGAN	City/Town	405	296	407	509	01/01/1970	PO BOX 459	WINTHROP	WA	98862
97950	WISHRAM WATER SYSTEM	A	KLICKITAT	Special District	478	199	200	265	01/01/1970	1313 S COLUMBUS AVE	GOLDENDALE	WA	98620
98000	WITHROW WATER WORKS	A	DOUGLAS	Special District	75	25	27	29	01/01/1970	PO BOX 218	MANSFIELD	WA	98830
98045	WOLFE WATER ASSOCIATION	A	YAKIMA	Private	70	27	27	27	01/01/1970	1302 S FIRST AVE	YAKIMA	WA	98902
