"PWSID","SystemName","Group","County","OwnerTypeDesc","ResPop","ResConn","TotalConn","ApprovSvcs","EffectiveDate","PWSAddress1","PWSCity","WSState","WSZipCode"
"59991","WEYER LANE","B","KITSAP","INVESTOR",24,10,10,10,1985-09-01,"PO BOX 336","GIG HARBOR","WA","98335"
"59996","CAMAS WASHOUGAL WILDLIFE","B","CLARK","PRIVATE",3,1,6,0,1982-07-01,"811 SE LEADBETTER RD","CAMAS","WA","98607"
"60000","NORTH BEACH WATER CO","B","SKAGIT","PRIVATE",2,5,5,0,1970-01-01,"5760 CEDAR STR","BOW","WA","98232"
"60001","CLEARWATER LANE","B","KITSAP","PRIVATE",18,8,8,9,1987-12-01,"8871 CLEARWATER LN","PORT ORCHARD","WA","98367"
"60014","OAKES, MERT","B","CLARK","PRIVATE",6,2,2,3,1985-03-01,"16107 NE 58TH AVE","VANCOUVER","WA","98686"
"60040","SHADDINGER, NATHAN I","B","CLARK","INVESTOR",5,2,2,0,1989-08-01,"43212 NE 46TH AVE","WOODLAND","WA","98674"
"60053","CLARK COUNTY PARKS - BELLA VISTA","B","CLARK","CITY/TOWN",5,2,3,0,1989-08-01,"4700 NE 78TH ST","VANCOUVER","WA","98665"
"60066","WAY, STEPHEN F","B","CLARK","INVESTOR",5,2,2,0,1989-08-01,"36105 WASHOUGAL RIVER RD","WASHOUGAL","WA","98671"
"60079","BROWNING","B","KITSAP","INVESTOR",5,2,2,3,1989-06-01,"4804 CRYSTAL SPRINGS DR NE","BAINBRIDGE ISLAND","WA","98110"
"60096","FOEY, MICHAEL J.","B","CLARK","INVESTOR",5,2,2,0,1989-10-01,"20217 NW CEDAR ACRE DR","RIDGEFIELD","WA","98642"
"60101","DELANOY, MARTHA","B","CLARK","INVESTOR",5,2,2,0,1989-09-01,"14118 NW MCCANN RD","VANCOUVER","WA","98685"
"60114","FLETCHER, TONI","B","CLARK","PRIVATE",6,2,2,0,1989-10-01,"4510 NW 289TH STREET","RIDGEFIELD","WA","98642"
"60141","ORPILLA SUCHIE","B","CLARK","PRIVATE",5,3,3,0,1989-10-01,"PO BOX 1106","WASHOUGAL","WA","98671"
"60151","ESTEPP - BROWNING WELL","B","CLARK","INVESTOR",5,2,2,0,1989-09-01,"25815 NE 146TH WAY","BRUSH PRAIRIE","WA","98606"
"60229","SPELLMAN","B","KITSAP","INVESTOR",12,4,4,4,1989-11-01,"8509 FERNCLIFF AVE","BAINBRIDGE ISLAND","WA","98110"
"60250","NORTH CEDARHURST MUTUAL WT SYS INC","B","KING","INVESTOR",15,6,6,0,1970-01-01,"RT 1 BOX 860","VASHON","WA","98070"
"60251","CARLSON, OSCAR","B","CLARK","PRIVATE",11,3,3,0,1989-11-01,"16516 NW 41ST AVE","RIDGEFIELD","WA","98642"
"60277","HUME","B","KITSAP","ASSOCIATION",10,4,4,4,1989-07-01,"16290 REITAN RD","BAINBRIDGE ISLAND","WA","98110"
"60290","STADLER, CHARLES","B","CLARK","PRIVATE",5,1,1,0,1989-10-01,"39304 N E  74TH AVE","LA CENTER","WA","98629"
"60316","VOSHELL, ARLEN","B","CLARK","INVESTOR",9,2,2,0,1989-12-01,"2117 NE 256 CIRCLE","RIDGEFIELD","WA","98642"
"60351","IVAN STREET - 221","B","THURSTON","SPECIAL DISTRICT",15,6,6,6,1990-02-01,"921 LAKERIDGE WAY SW SUITE 301","OLYMPIA","WA","98502"
"60371","HIGHLAND VIEW WATER #1","B","KITSAP","PRIVATE",19,7,7,7,1989-09-01,"1045 NW THOMPSON RD","POULSBO","WA","98370"
"60394","MOUNT WALKER INN","B","JEFFERSON","INVESTOR",4,1,13,0,1990-01-01,"PO BOX 144","QUILCENE","WA","98376"
"60407","CADIA WOODS","B","MASON","PRIVATE",3,5,5,4,1990-01-01,"8210 SE LYNCH RD","SHELTON","WA","98584"
"60420","FONTAINE","B","KITSAP","INVESTOR",15,6,6,6,1986-08-01,"6591 NW BONDALE LN","SILVERDALE","WA","98383"
"60433","KEENEY","B","KITSAP","INVESTOR",19,8,8,8,1988-11-01,"10044 NE EWING ST","BAINBRIDGE ISLAND","WA","98110"
"60446","BBD","B","KITSAP","ASSOCIATION",18,6,6,7,1989-11-01,"14739 HENDERSON RD NE","BAINBRIDGE ISLAND","WA","98110"
"60451","GEM","B","KITSAP","PRIVATE",9,3,3,3,1989-03-01,"P O  BOX 1385","KINGSTON","WA","98346"
"60464","CLIFF LARSON","B","CLARK","PRIVATE",4,2,2,3,1989-11-01,"18517 NE 2ND CT","RIDGEFIELD","WA","98642"
"60477","HAZEN, RICHARD","B","CLARK","INVESTOR",5,2,2,0,1989-11-01,"RT 1, BOX 203C","LA CENTER","WA","98629"
"60501","BARBER WATER WORKS","B","THURSTON","PRIVATE",10,4,4,0,1990-02-01,"8639 180TH WAY S W","ROCHESTER","WA","98579"
"60521","THE STORAGE HOUSE","B","LEWIS","PRIVATE",5,2,3,3,2014-01-28,"PO BOX 712","RANDLE","WA","98377"
"60534","MARBLE SP","B","CLALLAM","INVESTOR",8,4,4,6,1989-06-01,"85 FAWNDALE PL","SEQUIM","WA","98382"
"60560","DONOVAN, JAMES","B","CLARK","PRIVATE",8,3,3,0,1990-01-01,"3501 NW 179TH ST","RIDGEFIELD","WA","98642"
"60586","OSTENSON, BRAD","B","CLARK","INVESTOR",5,2,2,0,1989-12-01,"28505 NE 61ST CIRCLE","CAMAS","WA","98607"
"60599","FIELDS, DALE G","B","CLARK","INVESTOR",5,2,2,0,1989-01-01,"6604 NE 139TH ST","VANCOUVER","WA","98686"
"60679","OYSTER POINT","B","KITSAP","PRIVATE",10,4,4,4,1989-07-01,"527 NE OYSTER POINT DR","POULSBO","WA","98370"
"60692","BALD HILLS - 250","B","THURSTON","SPECIAL DISTRICT",18,6,6,0,1990-02-01,"921 LAKERIDGE WAY SW SUITE 301","OLYMPIA","WA","98502"
"60701","SUNSET VIEW ESTATES","B","THURSTON","INVESTOR",8,4,4,8,1990-02-01,"PO BOX 1069","TENINO","WA","98589"
"60714","COMPTON WELL","B","THURSTON","PRIVATE",18,6,6,7,1973-09-29,"PO BOX 8091","LACEY","WA","98509"
"60740","KID VALLEY STORE","B","COWLITZ","INVESTOR",3,2,3,0,1990-02-01,"9403 SPIRIT LAKE HWY","TOUTLE","WA","98649"
"60755","NORTH MEADOWS WATER COMPANY","B","SPOKANE","ASSOCIATION",22,12,12,12,1978-10-01,"PO BOX 268","COLBERT","WA","99055"
"60756","SUNRISE EXPRESS #1","B","MASON","INVESTOR",23,9,9,9,1989-10-01,"190 W SENTRY DRIVE","SHELTON","WA","98548"
"60781","GREENSHORE HOMEOWNERS","B","KITSAP","ASSOCIATION",16,8,8,10,1989-08-01,"PO BOX 123","PORT ORCHARD","WA","98366"
"60807","BISHOP JAMES","B","CLARK","INVESTOR",5,2,2,0,1990-01-01,"PO BOX 143","AMBOY","WA","98601"
"60820","ECOLOGIC PLACE","B","JEFFERSON","PRIVATE",2,2,11,11,1990-02-01,"10 BEACH DR","NORDLAND","WA","98358"
"60851","OYSTER BEACH","B","MASON","INVESTOR",12,5,5,5,1989-12-01,"110 OYSTER BEACH RD","SHELTON","WA","98584"
"60877","LITTLE BEEF CREEK WATER CO","B","KITSAP","PRIVATE",8,4,4,4,1988-02-01,"PO BOX 299","SEABECK","WA","98380"
"60880","NORTH OLLALA WATER","B","KITSAP","PRIVATE",10,4,4,0,1979-01-01,"14861 OLYMPIC DR S","PORT ORCHARD","WA","98366"
"60881","SILO HILL","B","THURSTON","ASSOCIATION",15,4,4,9,1990-01-01,"15208 140TH LN SE","YELM","WA","98597"
"60894","THREE BERRY LANE","B","KITSAP","ASSOCIATION",14,6,6,6,1988-04-01,"PO BOX 533","KINGSTON","WA","98346"
"60907","SEATTER ROAD/GARRISON","B","KITSAP","INVESTOR",12,5,5,7,1990-01-01,"PO BOX 905","KINGSTON","WA","98346"
"60924","SPRINGWOOD ROAD NO 1","B","KITSAP","PRIVATE",10,4,4,4,1989-06-01,"9012 SPRINGWOOD AVE NE","BAINBRIDGE ISLAND","WA","98110"
"60937","KNOPF, ROBERT","B","CLARK","INVESTOR",5,2,2,0,1990-01-01,"RT 1  BOX 99","WOODLAND","WA","98674"
"60951","GILES, DAN","B","CLARK","INVESTOR",5,2,2,0,1990-01-01,"2016 NW 179TH ST","RIDGEFIELD","WA","98642"
"60977","PLITT, LAWRENCE D","B","CLARK","INVESTOR",8,3,3,0,1989-12-01,"11303 NE 207TH AVE","BRUSH PRAIRIE","WA","98606"
"61003","ALT","B","CLARK","PRIVATE",6,3,3,0,1990-01-01,"20103 NW CEDAR ACRES DR","RIDGEFIELD","WA","98642"
"61016","WHITNEY, JACK D.","B","CLARK","PRIVATE",5,2,2,0,1990-01-01,"18239 NE 182ND AVE","BRUSH PRAIRIE","WA","98606"
"61029","MANITOU LODGE","B","CLALLAM","INVESTOR",2,2,9,2,1989-09-01,"813 KILMER RD","FORKS","WA","98331"
"61055","LITTLE MANZANITAÜ","B","KITSAP","INVESTOR",5,2,2,4,1989-11-01,"6809 BERGMAN RD","BAINBRIDGE ISLAND","WA","98110"
"61081","WARD WATER","B","KITSAP","INVESTOR",8,3,4,3,1989-07-01,"21618 BOND RD NE","POULSBO","WA","98370"
"61094","ENCHANTMENT RIDGE WATER","B","MASON","PRIVATE",18,6,6,0,1990-03-01,"431 E ENCHANTMENT DR","UNION","WA","98592"
"61144","CALNAN JOHN P","B","CLARK","INVESTOR",5,2,2,0,1990-02-01,"32501 NW  EAGLE CREST","RIDGEFIELD","WA","98642"
"61157","OTTER WATER COMPANY","B","KITSAP","PRIVATE",12,5,5,5,1990-02-01,"30188 SCENIC DR NE","POULSBO","WA","98370"
"61183","ELDREDGE, BIRGIT","B","CLARK","INVESTOR",5,2,2,0,1990-03-01,"15210 SE. EVERGREEN HWY","VANCOUVER","WA","98684"
"61196","UTHE, RINA M","B","CLARK","INVESTOR",5,2,2,0,1990-03-01,"25011 NE. 25TH ST","CAMAS","WA","98607"
"61214","NOWELLOW WATER SYSTEM","B","PIERCE","INVESTOR",8,3,3,3,1989-11-01,"PO BOX 214","WILKESON","WA","98396"
"61235","NORTH SIDE WATER CO","B","YAKIMA","INVESTOR",15,7,7,0,1970-01-01,"1481 WILSON HWY","GRANDVIEW","WA","98930"
"61236","ANDERSON, W. WATER SYSTEM","B","ISLAND","ASSOCIATION",12,3,3,4,1989-12-01,"4348 CAMPBELL RD","CLINTON","WA","98236"
"61251","MOOSEY WATER SYSTEM","B","PIERCE","INVESTOR",10,4,4,4,1989-11-01,"3005 19TH AVE CT NW","GIG HARBOR","WA","98335"
"61264","CIRCLE D ESTATES","B","SNOHOMISH","INVESTOR",3,2,2,4,1990-02-01,"17516 100TH ST NE","GRANITE FALLS","WA","98252"
"61275","NORTH SKOOKUM CAMPGROUND","B","PEND OREILLE","PRIVATE",0,1,13,0,1970-01-01,"PO BOX 2258","NEWPORT","WA","99156"
"61276","ENGER WATER SYSTEM","B","PIERCE","INVESTOR",8,3,3,3,1989-12-01,"15025 GOODRICH DR NW","GIG HARBOR","WA","98329"
"61290","NORTH SLOPE WELL ASSOCIATION","B","YAKIMA","PRIVATE",7,3,3,0,1978-07-01,"3890 NORTH WENAS RD","SELAH","WA","98942"
"61291","VALDEZ WATER SYSTEM","B","ISLAND","INVESTOR",3,1,1,1,1989-12-01,"88 CRESCENT HARBOR RD","OAK HARBOR","WA","98277"
"61314","RED TAIL POINT WATER SYSTEM","B","PIERCE","INVESTOR",18,6,6,7,1990-01-01,"PO BOX 692","SOUTH PRAIRIE","WA","98385"
"61327","PHILLIPS WATER SYSTEM","B","PIERCE","INVESTOR",5,2,2,2,1990-01-01,"29819 - 20TH AVE S","ROY","WA","98580"
"61331","35TH STREET WATER SYSTEM","B","PIERCE","ASSOCIATION",20,8,8,8,1990-01-01,"PO BOX 123","PORT ORCHARD","WA","98366"
"61344","BASS LAKE #2","B","KING","PRIVATE",22,9,9,9,1990-01-01,"38601249TH AVE SE","ENUMCLAW","WA","98022"
"61377","SUNSET WATER SYSTEM III","B","PIERCE","PRIVATE",8,3,3,3,1989-07-01,"PO BOX 1020","WAUNA","WA","98395"
"61401","MAIN WELL","B","PIERCE","INVESTOR",0,0,2,2,1989-12-01,"PO BOX 430","PUYALLUP","WA","98371"
"61414","SOUTH HEAD WATER SYSTEM","B","PIERCE","PRIVATE",22,10,10,10,1989-05-01,"PO BOX 336","GIG HARBOR","WA","98335"
"61465","BENSON, VANCE WATER","B","KING","PRIVATE",4,2,2,3,1990-02-01,"25205 153RD AVE  S E","KENT","WA","98031"
"61475","NORTH TWIN LAKE TRIBAL YOUTH CAMP","B","FERRY","CITY/TOWN",5,2,2,0,1970-01-01,"PO BOX 150","NESPELEM","WA","99155"
"61476","ARLETTA FIRE STATION","B","PIERCE","CITY/TOWN",3,1,2,0,1990-02-01,"PO BOX 78","GIG HARBOR","WA","98335"
"61481","TRILLIUM WATER WORKS","B","KING","INVESTOR",8,3,3,3,1990-02-01,"29425 144TH AVE SE","KENT","WA","98042"
"61507","HUEBNER WATER SYSTEM","B","KING","INVESTOR",5,2,2,0,1990-02-01,"25718 WAX ORCHARD RD SW","VASHON","WA","98070"
"61546","FULTON/IRWIN WATER SYSTEM","B","PIERCE","INVESTOR",5,2,2,2,1989-08-01,"502 42ND AVE NW","GIG HARBOR","WA","98335"
"61551","ISLAND VIEW WATER SYSTEM","B","PIERCE","INVESTOR",5,2,2,2,1989-09-01,"143 MAPLE LN NW","GIG HARBOR","WA","98335"
"61564","WTH WATER SYSTEM","B","PIERCE","PRIVATE",10,4,4,4,1982-04-01,"PO BOX 73302","PUYALLUP","WA","98373"
"61577","DURHAM WATER SYSTEM","B","PIERCE","PRIVATE",6,3,3,4,1989-03-01,"PO BOX 183","KAPOWSIN","WA","98344"
"61601","GOOD  N PLENTY #2","B","KING","INVESTOR",19,7,7,9,1990-03-01,"PO BOX 1945","VASHON","WA","98070"
"61604","JVC WATER SYSTEM","B","PIERCE","INVESTOR",0,0,2,2,1990-02-01,"PO BOX 42","KAPOWSIN","WA","98344"
"61606","205TH ST WATER SYSTEM","B","PIERCE","INVESTOR",24,8,8,9,1985-05-01,"11321 205TH ST E","GRAHAM","WA","98338"
"61610","NORTH YELM WATER COMPANY","B","THURSTON","INVESTOR",8,3,3,0,1970-01-01,"PO BOX 61","GRAHAM","WA","98338"
"61611","MORK WATER SYSTEM","B","WHATCOM","INVESTOR",8,3,3,3,1990-03-01,"1862 TRIGG RD","FERNDALE","WA","98248"
"61624","DAHLQUIST WATER SYSTEM","B","PIERCE","PRIVATE",14,5,5,5,1982-06-01,"21415 81ST ST CT E","SUMNER","WA","98390"
"61637","CLEARWATER II","B","PIERCE","INVESTOR",23,9,9,9,1988-01-01,"9108 266TH ST E","GRAHAM","WA","98338"
"61650","BURLEY WATER SYSTEM","B","PIERCE","ASSOCIATION",15,6,6,6,1989-10-01,"PO BOX 78","GIG HARBOR","WA","98335"
"61661","FARRINGTON WELL II","B","PIERCE","INVESTOR",8,3,3,3,1990-01-01,"7824 40TH STREET NW","GIG HARBOR","WA","98335"
"61686","SUNNY SHORE ESTATES HOA INC","B","ISLAND","ASSOCIATION",9,9,9,9,1990-03-01,"2769 S EAST CAMANO DRIVE","CAMANO ISLAND","WA","98282"
"61691","PAT KENT","B","KING","INVESTOR",3,1,1,3,1990-03-01,"38325 VEAZIE-CUMBERLAND RD SE","ENUMCLAW","WA","98022"
"61714","ACME WATER SUPPLY","B","KING","INVESTOR",23,9,9,9,1990-03-01,"6720 SW  248TH ST","VASHON","WA","98070"
"61725","NORTHEY WATER SYSTEM","B","PIERCE","INVESTOR",15,7,7,7,1970-01-01,"63 RAFT ISLAND DR NW","GIG HARBOR","WA","98335"
"61726","CASCADE VIEW WATER SYSTEM","B","KING","INVESTOR",20,8,8,8,1990-03-01,"23808 49TH AVE SW","VASHON","WA","98070"
"61751","CHRISTENSEN MUCK #1 - 256","B","PIERCE","SPECIAL DISTRICT",23,8,8,9,1990-03-01,"921 LAKERIDGE WAY SW SUITE 301","OLYMPIA","WA","98502"
"61774","RAGING RIVER ESTATES","B","KING","PRIVATE",12,4,4,4,1990-05-01,"8255 316TH LANE SE","ISSAQUAH","WA","98207"
"61787","BLUMER WATER SYSTEM","B","KING","INVESTOR",18,7,7,9,1990-05-01,"8214 - 293RD AVE SE","ISSAQUAH","WA","98027"
"61800","PARK LAKE SPECIAL #1","B","KING","INVESTOR",23,9,9,9,1990-05-01,"PO BOX 318","NORTH BEND","WA","98045"
"61813","CHRISTMAS CREEK #1","B","KING","INVESTOR",23,9,9,9,1990-04-01,"17207 453RD AVE SE","NORTH BEND","WA","98045"
"61826","WELL WATER SYSTEM #3","B","PIERCE","INVESTOR",10,4,5,4,1990-03-01,"4611 - 208TH ST E","SPANAWAY","WA","98387"
"61839","THOREN SHORES MAINTENANCE W.S.","B","PIERCE","INVESTOR",23,9,10,9,1986-03-01,"3007 THOREN SHORES DR KPS","LAKEBAY","WA","98349"
"61851","ACTIVE CONSTRUCTION WS","B","PIERCE","INVESTOR",0,0,1,0,1990-03-01,"PO BOX 1272","GIG HARBOR","WA","98335"
"61864","A QUIET PLACE WATER SYSTEM","B","PIERCE","INVESTOR",23,9,9,9,1990-01-01,"26309 41ST AVE E","SPANAWAY","WA","98387"
"61877","STOVER WATER SYSTEM","B","PIERCE","INVESTOR",8,2,3,3,1990-01-01,"PO BOX 283","EATONVILLE","WA","98328"
"61890","CASCADE WATER","B","PIERCE","INVESTOR",13,5,5,5,1983-02-01,"11915 415TH ST CT E","EATONVILLE","WA","98328"
"61901","DOVE WATER SYSTEM","B","PIERCE","INVESTOR",10,2,2,4,1981-06-01,"1618 304TH ST S","ROY","WA","98580"
"61911","COLLINS WATER SYSTEM #2","B","PIERCE","INVESTOR",5,2,2,2,1990-02-01,"3216 RAY NASH DR NW","GIG HARBOR","WA","98335"
"61921","CARNEY LAKE WATER SYSTEM","B","PIERCE","PRIVATE",15,5,5,6,1990-03-01,"PO BOX 78","GIG HARBOR","WA","98335"
"61925","NORTHWEST BIBLE SCHOOL","B","PIERCE","INVESTOR",8,3,3,0,1970-01-01,"RT 1 BOX 470 A","LAKE BAY","WA","98349"
"61926","WADDINGTON PUBLIC SUPPLY","B","KING","INVESTOR",8,3,3,3,1990-04-01,"16309 KELLY RD NE","DUVALL","WA","98019"
"61946","TISH HINKLEMAN - 265","B","PIERCE","SPECIAL DISTRICT",20,7,7,8,1990-01-01,"921 LAKERIDGE WAY SW SUITE 301","OLYMPIA","WA","98502"
"61948","CASE INLET BEACH WS","B","PIERCE","INVESTOR",23,9,9,9,1989-06-01,"P O  BOX 520","LAKEBAY","WA","98349"
"61950","NORTHWEST MANOR WATER COMPANY","B","YAKIMA","PRIVATE",13,9,9,0,1970-01-01,"60 KAMIAKIN AVE","WAPATO","WA","98951"
"61951","TRIPLE A - ISSAQUAH COMMUNITY","B","KING","INVESTOR",8,3,3,3,1990-05-01,"5000 E. LAKE SAMMAMISH PKWY SE.","ISSAQUAH","WA","98029"
"61961","ROCK","B","KING","INVESTOR",5,2,2,5,1990-05-01,"47733 SE MT SI RD","NORTH BEND","WA","98045"
"61963","SOLIEM-TIGER MOUNTAIN","B","KING","INVESTOR",20,8,8,8,1990-05-01,"13256 242ND PL SE","ISSAQUAH","WA","98027"
"61966","NWP CHEHALIS C/S","B","LEWIS","INVESTOR",0,0,1,1,1980-03-01,"156 MEIER RD","WINLOCK","WA","98596"
"61967","SUTTON WELL","B","KING","PRIVATE",10,4,4,4,1990-05-01,"46313 SE 150TH ST","NORTH BEND","WA","98045"
"61968","WILLIAMS GAS PIPELINE-WEST","B","SPOKANE","INVESTOR",0,0,1,0,1978-09-01,"1022 E HAWTHORNE RD","SPOKANE","WA","99218"
"61969","MITCHELL WATER SYSTEM","B","KING","INVESTOR",13,5,5,5,1990-05-01,"10724 ISSAQUAH HOBART RD SE","ISSAQUAH","WA","98027"
"61972","GOODPASTURE WATER SYSTEM","B","PIERCE","INVESTOR",8,3,3,3,1989-04-01,"7307 - 78TH AVE  N W","GIG HARBOR","WA","98335"
"61974","ROCKHAVEN RANCH #1","B","SNOHOMISH","INVESTOR",20,7,7,9,1990-07-01,"PO BOX 12216","BOTHELL","WA","98035"
"61981","SWALLOW HILL WATER SYSTEM","B","KING","PRIVATE",13,5,5,9,1990-04-01,"17124 254TH AVE SE","ISSAQUAH","WA","98027"
"61991","CEDARS, THE","B","KING","INVESTOR",10,4,4,4,1990-05-01,"17418 SE  106TH ST","RENTON","WA","98055"
"62001","MCELROY PUBLIC SUPPLY","B","KING","INVESTOR",10,4,4,4,1990-05-01,"17531 SE  110TH ST","RENTON","WA","98056"
"62060","T.E.L. COMPANY 10","B","ISLAND","INVESTOR",20,9,9,9,1990-03-01,"PO BOX 549","FREELAND","WA","98249"
"62073","116TH ST WATER SYSTEM","B","PIERCE","PRIVATE",18,7,7,7,1990-01-01,"11803 182ND AVE CT KPN","GIG HARBOR","WA","98329"
"62101","PARKER WATER SYSTEM #3","B","PIERCE","INVESTOR",10,4,4,4,1990-02-01,"PO BOX 665","LAKEBAY","WA","98349"
"62114","LAURELWOOD WATER ASSOCIATION","B","WHATCOM","PRIVATE",18,12,12,0,1990-03-01,"250 HARVEST WAY #C","BELLINGHAM","WA","98226"
"62127","LOST WOODS WELL","B","SNOHOMISH","ASSOCIATION",21,9,9,9,1990-03-01,"14429 214TH ST SE","SNOHOMISH","WA","98296"
"62136","COKE-LONEY","B","KING","INVESTOR",5,2,2,2,1990-03-01,"35425 - 240TH SE","AUBURN","WA","98002"
"62149","BIXBY WATER SYSTEM","B","ISLAND","INVESTOR",5,5,5,0,1990-04-01,"1796 N WEST BEACH RD","OAK HARBOR","WA","98277"
"62151","DAVIS WATER ASSOCIATION","B","KING","PRIVATE",18,7,7,4,1990-03-01,"26410 VASHON HWY SW","VASHON","WA","98070"
"62154","AMBSDORF WATER SYSTEM","B","ISLAND","ASSOCIATION",10,3,3,4,1990-05-01,"3242 S CHERRY TREE LN","CAMANO ISLAND","WA","98282"
"62156","ARABIAN ACRES","B","KING","INVESTOR",12,4,4,3,1990-04-01,"12014 SE 288TH","KENT","WA","98031"
"62160","NORTON CORROSION LIMITED","B","SNOHOMISH","INVESTOR",3,1,2,0,1978-07-01,"8820 222ND ST SE","WOODINVILLE","WA","98072"
"62161","DONIDA FARM","B","KING","INVESTOR",23,9,9,9,1990-04-01,"16600 SE 376TH STREET","AUBURN","WA","98002"
"62207","THIELE-NELSON WATER SYSTEM","B","FERRY","INVESTOR",5,2,2,2,1990-04-01,"2354 LANCASTER RD","CURLEW","WA","99118"
"62220","DOLGNER WATER SYSTEM","B","OKANOGAN","PRIVATE",10,4,5,0,1990-07-01,"69 KERMEL RD","OMAK","WA","98841"
"62239","SPOKANE CO FIRE DIST 10 STA 5","B","SPOKANE","SPECIAL DISTRICT",0,0,1,1,1988-04-01,"PO BOX 2199","AIRWAY HEIGHTS","WA","99001"
"62252","MOORE WATER SYSTEM","B","STEVENS","INVESTOR",10,4,4,4,1990-03-01,"PO BOX 164","VALLEY","WA","99181"
"62265","PERRI WATER SYSTEM","B","YAKIMA","PRIVATE",5,2,2,8,1990-03-01,"171 HILLSTONE DR","YAKIMA","WA","98908"
"62278","GRATER WATER SYSTEM","B","BENTON","INVESTOR",5,2,2,2,1990-01-01,"419 E 19TH AVE","KENNEWICK","WA","99337"
"62291","GEPHART WATER SYSTEM","B","YAKIMA","INVESTOR",13,5,5,5,1989-07-01,"60 GEPHART RD","YAKIMA","WA","98901"
"62310","NOVELTY HILL RANHETTES","B","KING","INVESTOR",5,2,2,0,1970-01-01,"20030 NOVELTY HILL R","REDMOND","WA","98052"
"62311","ELDRED - ORE","B","SPOKANE","PRIVATE",7,2,2,4,1990-03-01,"28605 W LONG LAKE RD","FORD","WA","99013"
"62337","COLUMBIA RURAL ELECTRIC ASSN INC","B","WALLA WALLA","PRIVATE",0,0,1,2,1990-03-01,"PO BOX 46","DAYTON","WA","99328"
"62350","RENDALL WATER SYSTEM","B","SPOKANE","INVESTOR",4,2,2,2,1990-04-01,"7307 N CLANEY CT","SPOKANE","WA","99208"
"62363","PINEY WOODS PHD","B","OKANOGAN","INVESTOR",3,1,6,6,1988-09-01,"PO BOX 371","WINTHROP","WA","98862"
"62376","HALLADAY WATER SYSTEM","B","SPOKANE","INVESTOR",5,2,2,2,1990-05-01,"2326 W LACROSSE AVE","SPOKANE","WA","99205"
"62389","THOMAS PLAT WATER ASSOCIATION","B","OKANOGAN","INVESTOR",13,5,5,5,1990-05-01,"PO BOX 1310","OMAK","WA","98841"
"62402","OUTWARD BOUND WEST","B","OKANOGAN","PRIVATE",0,0,1,1,1990-05-01,"226 LOST RIVER RD","MAZAMA","WA","98833"
"62428","FARAGHER WATER SYSTEM","B","BENTON","INVESTOR",5,2,2,2,1990-04-01,"61909 E SOLAR PRNE","BENTON CITY","WA","99320"
"62454","POWELL WATER SYSTEM","B","SPOKANE","INVESTOR",14,3,3,5,1990-06-01,"11502 E MCELHANEY","SPOKANE","WA","99207"
"62467","FERGUSON WATER SYSTEM","B","FRANKLIN","INVESTOR",20,4,4,4,1990-06-01,"370 ELM RD","PASCO","WA","99301"
"62485","BROWN LANE WATER ASSN","B","WHATCOM","INVESTOR",10,4,4,0,1979-12-01,"2261 BROWN RD","FERNDALE","WA","98248"
"62486","HOGUE CHILDREN TRUST WATER SYSTEM","B","BENTON","INVESTOR",8,2,2,3,1990-05-01,"PO BOX 664","PROSSER","WA","99350"
"62490","KRABBENHOFT WELL","B","MASON","INVESTOR",9,7,7,0,1979-11-01,"E 680 KRABBENHOFT RD","GRAPEVIEW","WA","98546"
"62491","SHOCKLEY COMMUNITY WELL","B","YAKIMA","ASSOCIATION",13,6,6,0,1990-01-01,"2813 S 87TH AVE","YAKIMA","WA","98903"
"62501","MATHER WATER SYSTEM","B","SPOKANE","INVESTOR",5,2,2,2,1990-04-01,"9722 N SNYDER RD","SPOKANE","WA","99208"
"62515","NUT TREE ACRES","B","MASON","PRIVATE",8,3,3,0,1979-11-01,"E 7211 GRAPEVIEW LOOP","ALLYN","WA","98524"
"62525","NUTMEG ROAD","B","THURSTON","INVESTOR",15,6,6,0,1970-01-01,"1162 NW STATE AVE","CHEHALIS","WA","98532"
"62526","SHEPARD WATER SUPPLY","B","BENTON","INVESTOR",3,1,2,2,1990-06-01,"2007 S RAINIER ST","KENNEWICK","WA","99337"
"62539","CUNNINGHAM WATER SYSTEM","B","FRANKLIN","PRIVATE",5,2,2,2,1990-11-06,"4505 JANET","PASCO","WA","99301"
"62565","UPPER COLUMBIA MISSION SOCIETY","B","SPOKANE","INVESTOR",5,2,3,2,1990-08-01,"PO 19039","SPOKANE","WA","99219"
"62591","ROAD 72 BERRY FARM","B","FRANKLIN","INVESTOR",3,1,2,2,1990-06-27,"2316 ROAD 72","PASCO","WA","99301"
"62604","CARSON PUBLIC WATER SYSTEM","B","BENTON","PRIVATE",5,2,2,2,1990-11-06,"2040 E THIRD","KENNEWICK","WA","99336"
"62617","WYND WATER SYSTEM","B","SPOKANE","PRIVATE",5,2,2,2,1990-11-06,"10507 W MELVILLE RD","CHENEY","WA","99004"
"62630","SAMEK S WATER SYSTEM","B","SPOKANE","PRIVATE",8,3,3,6,1990-11-06,"15210 W PINE BLUFF RD","NINE MILE FALLS","WA","99206"
"62664","QUAKING ASPEN WATER SYSTEM #1","B","OKANOGAN","PRIVATE",4,2,2,5,1990-11-06,"4675 VAN WYCK LANE","BELLINGHAM","WA","98226"
"62671","WINDY HILL WATER SYSTEM","B","YAKIMA","PRIVATE",5,2,2,0,1990-11-06,"1283 POTTER RD","TIETON","WA","98947"
