PWSID	SystemName	Group	County	OwnerTypeDesc	ResPop	ResConn	TotalConn	ApprovSvcs	EffectiveDate	PWSAddress1	PWSCity	WSState	WSZipCode
AA233	LIVINGSTON MTN (DANIELS) SATELLITE	B	CLARK	Special District	6	3	3	3	02/03/2003	PO BOX 8900	VANCOUVER	WA	98668
AA234	MOUNTAIN GLEN SATELLITE	B	CLARK	Special District	24	12	12	12	02/03/2003	PO BOX 8900	VANCOUVER	WA	98668
AA235	DELPHI ESTATES	B	THURSTON	Private	18	6	6	6	07/20/2006	825 DELPHI RD NW	OLYMPIA	WA	98502
AA236	MCCORMICK	B	CLALLAM	Private	4	2	2	6	02/03/2003	PO BOX 1708	SEQUIM	WA	98362
AA237	BRADY FIRE HALL	B	GRAYS HARBOR	City/Town	0	0	1	0	02/03/2003	6317 OLYMPIC HWY	ABERDEEN	WA	98520
AA238	BANNER COMMUNITY WELL GROUP	B	KITSAP	Private	14	5	5	5	02/05/2003	PO BOX 40	OLALLA	WA	98359
AA239	HIGHLAND MANOR ESTATES #1	B	BENTON	Investor	8	2	2	2	02/05/2003	1051 S HIGHLAND DR	KENNEWICK	WA	99337
AA243	GATEWAY PRODUCE	B	CLARK	Private	0	0	1	2	11/05/2002	8103 NE 257TH ST	BATTLE GROUND	WA	98604
AA246	DULO	B	CLARK	Private	3	2	2	2	11/21/2002	16221 NE 72ND AVE	VANCOUVER	WA	98686
AA249	LEYENDEKKER CAMP 8	B	YAKIMA	Investor	0	0	8	0	02/27/2003	PO BOX 646	MABTON	WA	98935
AA250	LEYENDEKKER CAMP 9	B	YAKIMA	Investor	0	0	8	0	02/27/2003	PO BOX 646	MABTON	WA	98935
AA252	PASCO GENERATING STATION	B	FRANKLIN	Special District	0	0	1	0	03/03/2003	PO BOX 2407	PASCO	WA	99302-2407
AA253	FRANKLIN CO FIRE DIST #3 STA 36	B	FRANKLIN	Special District	0	0	1	0	03/03/2003	2108 ROAD 84	PASCO	WA	99301
AA254	FUHRMAN	B	CLALLAM	Investor	6	2	2	2	02/18/2003	223 IVERSON RD	FORKS	WA	98331
AA255	STONE ROAD WATER USERS ASSN	B	YAKIMA	Investor	12	8	8	8	03/05/2003	4301 TIETON DR	YAKIMA	WA	98908
AA256	INN VIENNA WOODS	B	CHELAN	Investor	2	1	2	2	03/05/2003	12842 PROWELL RD	LEAVENWORTH	WA	98826
AA257	LIPPINCOTT BAKERY WATER SYSTEM	B	SNOHOMISH	Private	4	1	2	0	03/06/2003	19726 YEW WAY	SNOHOMISH	WA	98290
AA258	SWIFT COVE WEST	B	SKAMANIA	Private	18	3	3	3	03/06/2003	54196 NE 88TH #9	VANCOUVER	WA	98665
AA259	CROSS S WATER SYSTEM	B	PIERCE	Private	6	2	2	2	03/06/2003	14516 224TH ST E	GRAHAM	WA	98338
AA260	HOPKINS # 1	B	PIERCE	Investor	13	5	5	6	11/01/2005	PO BOX 336	GIG HARBOR	WA	98335-0336
AA261	GLACIER VIEW	B	SKAMANIA	Private	12	2	2	2	03/06/2003	26300 NE 16TH ST	CAMAS	WA	98607
AA263	MITCHELL PEAK	B	SKAMANIA	Private	18	3	3	3	03/06/2003	26300 NE 16TH ST	CAMAS	WA	98607
AA264	BRIAN MCDONALD	B	SKAMANIA	Private	24	4	4	4	03/07/2003	12607 NE 199TH ST	BATTLEGROUND	WA	98604
AA265	GRAND FIR	B	KITSAP	Private	12	3	3	6	03/07/2003	PO BOX 25	POULSBO	WA	98370
AA267	MCILROY CREEK WATER SYSTEM	B	KLICKITAT	Investor	4	1	1	6	03/07/2003	PO BOX 1277	WHITE SALMON	WA	98672
AA268	ELAINES WATER SYSTEM	B	ISLAND	Private	6	4	4	5	03/10/2003	PO BOX 2243	OAK HARBOR	WA	98277
AA269	LINDQUIST WATER SYSTEM	B	KING	Private	11	2	2	0	03/10/2003	4279 132ND AVE NE	BELLEVUE	WA	98005
AA270	BRYSON WATER SYSTEM	B	SKAGIT	Private	4	2	2	0	03/10/2003	PO BOX 871	DARRINGTON	WA	98241
AA272	SOUTH WHIDBEY TILTH ASSOC	B	ISLAND	Association	0	0	1	0	03/10/2003	PO BOX 252	LANGLEY	WA	98260
AA273	OLD NOVELTY WATER SYSTEM	B	KING	Private	12	3	3	0	03/10/2003	27318 NE 116	DUVALL	WA	98019
AA274	ROBERTS POND WATER SYSTEM	B	ISLAND	Association	15	6	6	6	03/10/2003	PO BOX 2243	OAK HARBOR	WA	98277
AA275	GLACIER WATER SYSTEM	B	PIERCE	Private	2	1	2	0	03/10/2003	3807 GAY RD E	TACOMA	WA	98443
AA276	GARLAND MINER WATER SYSTEM	B	SKAGIT	Private	8	2	2	0	03/10/2003	6680 HOBSON RD	BOW	WA	98232
AA277	ALW WATER SYSTEM	B	KING	Private	1	3	3	0	03/10/2003	12032 196TH AVE NE	REDMOND	WA	98053
AA278	BOW LAKE BED & BREAKFAST	B	SKAGIT	Private	4	1	2	0	03/10/2003	18055 BOW LAKE LN	BOW	WA	98232
AA279	SHAW/SCHULDT COMMUNITY WATER	B	SKAGIT	Private	0	2	2	0	03/10/2003	20122 230TH AVE NE	WOODINVILLE	WA	98077
AA281	FRANSSENS NORTH WATER SYSTEM	B	ISLAND	Private	4	1	1	1	03/10/2003	PO BOX 2243	OAK HARBOR	WA	98277
AA283	DOUBLE B WATER SYSTEM	B	SAN JUAN	Private	0	0	1	1	03/14/2003	4770 ROCHE HARBOR RD	FRIDAY HARBOR	WA	98250
AA287	NOAH ANIMAL SHELTER WATER SYSTEM	B	SNOHOMISH	Private	0	0	4	0	03/14/2003	31300 BRANDSTROM RD	STANWOOD	WA	98292
AA288	AGRIPRO WHEAT RESEARCH	B	SPOKANE	Investor	0	0	1	0	03/18/2003	29128 S WELLS RD	CHENEY	WA	99004
AA290	KEYSTONE RANCH WAREHOUSE	B	OKANOGAN	Investor	0	0	1	0	03/20/2003	367 KEYSTONE RD	RIVERSIDE	WA	98849
AA291	FARM UNIT 41 WATER ASSN	B	ADAMS	Private	6	3	3	3	03/20/2003	2360 W MOUNTAIN VIEW LN	OTHELLO	WA	99344
AA292	WIND WALKER	B	LINCOLN	Private	20	4	4	4	03/20/2003	PO BOX 583	GRAND COULEE	WA	99133-0583
AA293	GARZA LUIS WATER SYSTEM	B	FRANKLIN	Investor	4	1	1	0	03/20/2003	170 HAWORTH RD.	PASCO	WA	99301
AA294	BLACK ROCK CREEK PRO SHOP	B	YAKIMA	Investor	0	0	1	1	03/21/2003	31 RAY RD	SUNNYSIDE	WA	98944
AA295	SKEETS WATER SYSTEM	B	KING	Private	5	2	2	0	03/21/2003	26214 SE 252ND ST	RAVENSDALE	WA	98051
AA297	CHALLENGER RIDGE WINERY	B	SKAGIT	Private	1	0	1	13	04/03/2003	PO BOX 42	BOW	WA	98232
AA298	GARZA WATER ASSOCIATION	B	ADAMS	Association	14	3	3	4	04/03/2003	839 S NUEVO LEON LN	OTHELLO	WA	99344
AA300	KING CORNER SATELLITE	B	CLARK	Special District	24	12	12	0	04/08/2003	PO BOX 8900	VANCOUVER	WA	98668
AA302	"NIELSEN, NIEL WELL"	B	KITTITAS	Investor	0	1	2	2	04/09/2003	3019 S 256TH ST	KENT	WA	98032
AA303	JAKEWALL WATER SYSTEM	B	KING	Private	10	4	4	0	04/09/2003	24244 SE 374TH	ENUMCLAW	WA	98022
AA304	PORTER FIRE DIST 5 STATION 52	B	GRAYS HARBOR	County	2	1	2	0	04/10/2003	PO BOX 717	ELMA	WA	98541
AA305	SUNSET HEIGHTS 6	B	MASON	Investor	12	5	5	6	04/10/2003	340 NE DAVIS FARM RD	BELFAIR	WA	98528-9670
AA306	SUNSET HEIGHTS 11	B	MASON	Investor	20	3	3	6	04/10/2003	340 NE DAVIS FARM RD	BELFAIR	WA	98528-9670
AA307	ANGOVE	B	LEWIS	Private	0	0	2	2	04/10/2003	PO BOX 780	NAPAVINE	WA	98565
AA309	NORTH BAY HEIGHTS #7	B	MASON	Private	20	6	6	6	04/11/2003	340 NE DAVIS FARM RD	BELFAIR	WA	98528-9670
AA310	NORTH BAY HEIGHTS #8	B	MASON	Private	20	5	5	5	04/11/2003	340 NE DAVIS FARM RD	BELFAIR	WA	98528-9670
AA311	KCC CHURCH RETREAT	B	KLICKITAT	Private	2	1	9	0	04/11/2003	96 HORSE RANCH RD	GOLDENDALE	WA	98620
AA314	CEDAR FLATS	B	THURSTON	Association	14	4	4	0	04/14/2003	5305 CEDAR FLATS RD SW	OLYMPIA	WA	98512
AA315	BRINNON FIRE STATION	B	JEFFERSON	Special District	0	0	1	1	04/14/2003	PO BOX 42	BRINNON	WA	98320
AA316	BODE	B	KITSAP	Investor	11	4	4	4	04/15/2003	PO BOX 336	GIG HARBOR	WA	98335-0336
AA318	MONAS WATER SYSTEM	B	BENTON	Investor	4	1	2	2	04/17/2003	PO BOX 291	BENTON CITY	WA	99320
AA319	"MURRAY, MARK WATER SYSTEM"	B	BENTON	Investor	6	2	2	2	04/17/2003	25708 W HIGHLAND EXT RD	BENTON CITY	WA	99320
AA320	STEINBACHS WATER SYSTEM	B	BENTON	Investor	6	2	2	2	04/17/2003	69705 N SR 225	BENTON CITY	WA	99320
AA321	BENTON CO PW MAINTENANCE FACILITY	B	BENTON	County	0	0	1	1	04/17/2003	PO BOX 1001	PROSSER	WA	99350
AA322	VALLEY VIEW ESTATE WELL	B	YAKIMA	Private	12	3	3	5	04/17/2003	2611 HWY 821	YAKIMA	WA	98901
AA323	CCK WATER SYSTEM	B	YAKIMA	Private	10	2	2	3	04/23/2003	3091 SELAH LOOP ROAD	SELAH	WA	98942
AA325	SMWE - SPRING VALLEY WINERY	B	WALLA WALLA	Private	0	0	1	1	04/29/2003	PO BOX 231	PATERSON	WA	99345
AA326	WALLA WALLA VINTNERS	B	WALLA WALLA	Private	1	1	2	2	04/29/2003	PO BOX 1551	WALLA WALLA	WA	99362
AA327	WATERMAN FARMS	B	WHITMAN	Investor	13	3	3	3	04/30/2003	201 FAIRBANKS N RD	ROSALIA	WA	99170
AA328	HIGHLANDS	B	THURSTON	Private	4	2	2	0	04/25/2005	7146 NANITCH LN SE	TENINO	WA	98589
AA329	BOOTJACK WATER ASSOCIATION	B	YAKIMA	Association	5	9	9	0	05/15/2003	320 INDIAN CREEK RD #5	WHITE PASS	WA	98937
AA330	JORGENSON TIMBER DYNO NOBEL	B	LEWIS	Investor	0	0	2	2	05/15/2003	1162 NW STATE AVE	CHEHALIS	WA	98532-0813
AA332	COOKS CHOICE	B	LEWIS	Private	0	0	1	1	05/16/2003	116 MEIER RD W	WINLOCK	WA	98591
AA333	ALDER SPUR	B	SKAMANIA	Private	5	2	2	2	05/16/2003	PO BOX 265	WASHOUGAL	WA	98671
AA334	ALLEN	B	SKAMANIA	Private	5	2	2	2	05/16/2003	PO BOX 779	CARSON	WA	98610
AA335	SALKUM HEIGHTS WATER #2	B	LEWIS	Investor	2	1	1	6	05/16/2003	1162 NW STATE AVE	CHEHALIS	WA	98532-0813
AA336	SALKUM HEIGHTS WATER #1	B	LEWIS	Investor	15	6	6	6	05/16/2003	1162 NW STATE AVE	CHEHALIS	WA	98532-1813
AA338	CRUZ	B	CLARK	Private	4	2	2	2	05/16/2003	35925 NE HOLLINGS AVE	LACENTER	WA	98629
AA339	KIRBY	B	CLARK	Private	4	2	2	2	05/16/2003	PO BOX 341	KELSO	WA	98642
AA340	COUNTRY CLUB	B	THURSTON	Association	15	6	6	6	05/20/2003	2920 39TH LN NW	OLYMPIA	WA	98502
AA343	CHIEF TIMOTHY PARK - ADMIN	B	ASOTIN	Federal	7	2	3	3	05/20/2003	13766 HWY 12	CLARKSTON	WA	99403
AA346	LYONS FERRY PARK - ADMIN	B	FRANKLIN	Federal	5	2	4	0	05/21/2003	13766 HWY 12	CLARKSTON	WA	99403
AA347	REININGER-TUCKER WATER SYSTEM	B	WALLA WALLA	Investor	1	1	5	5	09/15/2004	PO BOX 1645	WALLA WALLA	WA	99362-1645
AA350	MATS MATS BEACH	B	JEFFERSON	Private	1	1	1	6	05/29/2003	1607 DEXTER AVE N #1A	SEATTLE	WA	98109
AA352	MT VIEW MEADOWS 4	B	YAKIMA	Association	10	3	3	0	06/02/2003	61 FEDDERLY LANE	YAKIMA	WA	98908
AA353	HARRISON WATER USERS ASSN	B	YAKIMA	Association	6	2	3	3	06/03/2003	781 ROZA DR	ZILLAH	WA	98953
AA354	"REDISKE, EARL CAMP #2"	B	BENTON	Investor	4	1	1	1	06/04/2003	PO BOX 268	PROSSER	WA	99350
AA355	SUNSET HEIGHTS 7	B	MASON	Investor	20	5	5	6	06/16/2003	340 NE DAVIS FARM RD	BELFAIR	WA	98528-9670
AA356	NOBLE WATER SYSTEM	B	FRANKLIN	Private	6	2	2	2	06/17/2003	621 MOORE RD	PASCO	WA	99301
AA357	RAYFIELD-MARSON	B	CHELAN	Private	0	0	1	0	06/17/2003	PO BOX 344	LEAVENWORTH	WA	98826
AA358	SUNLEAF WATER SYSTEM	B	FRANKLIN	Private	0	0	1	1	06/17/2003	861 SHEFFIELD RD	MESA	WA	99343
AA359	ELK HEIGHTS WATER ASS0CIATION	B	KITTITAS	Association	7	2	2	3	06/18/2003	PO BOX 1172	MAPLE VALLEY	WA	98038
AA360	ZANGLE	B	THURSTON	Association	15	6	6	0	06/18/2003	1210 76TH AVE NE	OLYMPIA	WA	98506
AA363	GUSHING EYE SPRINGS WATER SYSTEM	B	SKAGIT	Private	24	6	6	6	05/14/2004	4204 THUNDER LN	ANACORTES	WA	98221
AA364	MCLAUGHLIN WATER SYSTEM	B	BENTON	Private	0	0	1	1	06/27/2003	29404 S 1005 PR SE	KENNEWICK	WA	99338
AA365	MED+SPORT	B	SPOKANE	Private	0	0	1	1	07/03/2003	4206 E DAY MOUNT SPOKANE RD	MEAD	WA	99021
AA366	SPARKS PLAT #1	B	KITTITAS	Private	14	4	4	4	07/09/2003	PO BOX 731	CLE ELUM	WA	98922
AA367	SUNSET LANE	B	FERRY	Investor	8	3	5	5	07/10/2003	16267 N HWY 21	REPUBLIC	WA	99166
AA368	FENTON	B	THURSTON	Private	12	3	3	0	07/14/2003	3315 BOSTON HARBOR RD NE	OLYMPIA	WA	98506
AA369	ZUMSTEIN	B	CLARK	Special District	24	12	12	0	07/15/2003	PO BOX 8900	VANCOUVER	WA	98668
AA375	KYSAR LOGAN	B	CLARK	Private	12	2	2	2	07/22/2003	37712 NE KELLY RD	YACOLT	WA	98675
AA377	ART BLACKWOOD	B	MASON	Private	0	0	1	0	07/25/2003	2707 NE WINTER RD	BREMERTON	WA	98311
AA378	KIMBERLY DRIVE	B	MASON	Investor	21	7	7	7	07/25/2003	PO BOX 123	PORT ORCHARD	WA	98366
AA380	UFFDA WATER SYSTEM	B	PIERCE	Private	3	2	2	0	07/30/2003	PO BOX 274	VAUGHN	WA	98394
AA381	SPRING HILL INN WATER SYSTEM	B	ISLAND	Private	2	1	1	0	07/30/2003	24811 SR525	GREENBANK	WA	98253
AA382	RIDERS RIDGE ESTATES WATER SYSTEM	B	SNOHOMISH	Association	18	6	6	6	07/30/2003	25709 38TH AVE NW	STANWOOD	WA	98292
AA383	FIRE DISTRICT #19	B	SNOHOMISH	Private	0	0	1	1	07/30/2003	PO BOX 129	SILVANA	WA	98287
AA384	GOLD DIGGER ORCHARDS (NORTH CO.) #1	B	OKANOGAN	Private	9	3	8	8	07/31/2003	PO BOX 2550	OROVILLE	WA	98844
AA385	"FRENCH, BRUCE WATER SYSTEM #3"	B	YAKIMA	Association	4	2	2	4	07/31/2003	10212 NE 156TH PL	BOTHELL	WA	98011
AA386	MOTLEY AIRPORT ACRES	B	WHITMAN	Association	20	5	5	5	08/01/2003	4463 PULLMAN AIRPORT RD	PULLMAN	WA	99163
AA387	GOLD DIGGER ORCHARDS (NORTH CO.) #2	B	OKANOGAN	Private	0	0	10	10	08/01/2003	PO BOX 2550	OROVILLE	WA	98844
AA388	"HERNANDEZ, RAQUEL"	B	BENTON	Private	10	1	1	1	08/01/2003	12504 MISSIMER RD	PROSSER	WA	99350
AA389	COLUMBIA RIVER SEED	B	BENTON	Private	1	1	1	1	08/04/2003	PO BOX 66	PLYMOUTH	WA	99346
AA390	ROCK PASTURE WATER WORKS	B	ADAMS	Association	12	3	3	3	08/04/2003	767 S THACKER RD	OTHELLO	WA	99344
AA391	HART RANCH	B	KITTITAS	Private	3	2	3	0	08/05/2003	PO BOX 952	CLE ELUM	WA	98922
AA392	SPOKANE CO FIRE DIST 3 STA 39	B	SPOKANE	Special District	0	0	1	0	08/07/2003	S 10 PRESLEY ST	CHENEY	WA	99004
AA393	SWEET HOME ESTATES 1	B	THURSTON	Private	2	1	1	6	08/07/2003	PO BOX 123	PORT ORCHARD	WA	98366
AA394	NORTH WORLD VENTURES RV PARK	B	COLUMBIA	Private	1	1	2	21	08/11/2003	PO BOX 65	DAYTON	WA	99328
AA395	TERRYS CORNER WATER SYSTEM	B	ISLAND	Private	3	1	2	1	08/11/2003	869 N SUNRISE	CAMANO ISLAND	WA	98291
AA396	CHERRY HILL WATER SYSTEM	B	PIERCE	Private	20	6	6	6	08/11/2003	PO BOX 78	GIG HARBOR	WA	98335-0078
AA397	TRIO WELL WATER SYSTEM	B	PIERCE	Private	9	3	3	0	08/11/2003	PO BOX 338	ORTING	WA	98360
AA398	PEAR POINT INN	B	SAN JUAN	Private	2	1	2	2	08/11/2003	2858 PEAR POINT RD	FRIDAY HARBOR	WA	98250
AA399	SEUBERT WATER SYSTEM	B	KING	Association	11	4	4	0	08/11/2003	PO BOX 551	NORTH BEND	WA	98045
AA400	TWOGATE REGISTERED HOLSTEIN FARM	B	SKAGIT	Private	8	2	2	0	08/11/2003	16926 BRADLEY RD	BOW	WA	98232
AA401	DEER HARBOR COMMUNITY CLUB	B	SAN JUAN	Association	0	0	5	0	08/13/2003	PO BOX 57	DEER HARBOR	WA	98243
AA402	WOLD WATER SYSTEM	B	SAN JUAN	Association	13	5	5	0	08/13/2003	143 HAWTHORNE LN	FRIDAY HARBOR	WA	98250
AA403	RAINBOW LAKE HOMEOWNERS	B	SAN JUAN	Association	21	7	7	0	08/13/2003	10 ERICKSON DR	FRIDAY HARBOR	WA	98250
AA404	NORTHERN LIGHTS WATER SYSTEM	B	SAN JUAN	Association	6	3	3	4	08/13/2003	PO BOX 1581	EASTSOUND	WA	98245
AA406	R.F. DELONG WATER SYSTEM	B	PIERCE	Private	6	2	2	0	08/18/2003	16027 17TH AVE CT E	TACOMA	WA	98445
AA407	WHITETAIL PARTNERS LLC WATER SYSTEM	B	PIERCE	Investor	6	3	3	4	08/18/2003	16514 288TH ST E	GRAHAM	WA	98338
AA408	ELKINS WATER SYSTEM	B	PIERCE	Private	5	2	2	2	08/18/2003	7512 STANICH LN #5	GIG HARBOR	WA	98335
AA409	59TH PROPERTY WELL WATER SYSTEM	B	PIERCE	Private	8	4	4	0	08/18/2003	6717 48TH AVE E	TACOMA	WA	98443
AA410	GILL WATER SYSTEM	B	KING	Private	5	2	2	0	08/18/2003	47307 288TH SE	ENUMCLAW	WA	98022
AA413	WEST RUSSELL CREEK WATER ASSN	B	YAKIMA	Association	0	6	6	0	08/22/2003	4 N 78TH AVE	YAKIMA	WA	98908
AA414	AB GAP ROAD	B	BENTON	Association	1	2	2	2	08/25/2003	PO BOX 875	SUNNYSIDE	WA	98944-0875
AA415	SHAMBERGEETA	B	KITTITAS	Private	10	3	3	3	08/27/2003	6220 MANASTASH RD	ELLENSBURG	WA	98926
AA416	MARIA WATER SYSTEM	B	FRANKLIN	Private	5	1	2	2	08/27/2003	120 SCHOOL RD	ELTOPIA	WA	99330
AA417	HOLIDAY VIEW TWO	B	MASON	Special District	15	6	6	6	08/28/2003	21971 N HWY. 101	SHELTON	WA	98584
AA419	CENTRALIA TMT PLANT	B	LEWIS	Private	5	2	3	3	09/03/2003	1100 N TOWER AVE	CENTRALIA	WA	98531
AA420	BOTANY BAY WATER SYSTEM	B	ISLAND	Private	1	0	1	1	06/09/2005	40057 SR 20	OAK HARBOR	WA	98277
AA421	DUBRULE WATER SYSTEM	B	YAKIMA	Private	6	3	3	3	09/04/2003	702 N 80TH AVE	YAKIMA	WA	98908
AA426	KNAPP 1 WATER SYSTEM	B	PIERCE	Private	4	2	2	6	09/09/2003	PO BOX 78	GIG HARBOR	WA	98335-0078
AA427	MIDNIGHT WATER SYSTEM	B	KING	Private	11	5	5	5	09/09/2003	PO BOX 1252	NORTH BEND	WA	98045
AA428	SI SHADOW WATER SYSTEM	B	KING	Private	15	6	6	5	09/09/2003	PO BOX 1252	NORTH BEND	WA	98045
AA429	SOUTHLINE WATER SYSTEM	B	KING	Private	10	5	5	0	09/09/2003	2255 70TH AVE SE	MERCER ISLAND	WA	98040
AA430	CORRA WATER SYSTEM	B	KING	Private	5	2	2	0	09/09/2003	20916 SE 12TH ST	SMMAMISH	WA	98075
AA431	HORSE HEAVEN HILLS ASSN	B	BENTON	Association	8	8	8	8	09/15/2003	47209 S CLODFELTER RD	KENNEWICK	WA	99338
AA434	D & E CUSTOM MEATS	B	FRANKLIN	Private	5	0	1	0	09/19/2003	4510 GLADE RD	PASCO	WA	99301
AA439	PLEASANT TREES WATER ASSOCIATION	B	KITTITAS	Association	0	1	1	7	09/19/2003	425 WELLS AVE SO	RENTON	WA	98055
AA440	HOPKINS # 2	B	PIERCE	Investor	15	6	6	6	11/01/2005	PO BOX 336	GIG HARBOR	WA	98335-0336
AA441	SWEDE HILL COMMUNITY WATER SYSTEM	B	ISLAND	Private	6	2	2	6	09/23/2003	9107 SE 78TH PL	MERCER ISLAND	WA	98046
AA442	WASHINGTON LETTUCE CO WATER SYSTEM	B	PIERCE	Private	0	0	2	0	09/23/2003	13225 FARM TO MARKET ROAD	MOUNT VERNON	WA	98273
AA443	COUNTRYSIDE MEADOWS WATER SYSTEM	B	SNOHOMISH	Private	2	1	2	0	09/23/2003	21916 7TH AVE NE	ARLINGTON	WA	9823
AA444	TWIN FALLS WATER ASSOCIATION	B	SNOHOMISH	Association	0	1	1	12	09/23/2003	2125 1ST AVE #3003	SEATTLE	WA	98121
AA445	SPIEDEN VIEW WATER SYSTEM	B	SAN JUAN	Association	4	4	4	9	09/23/2003	274 SPIEDEN VIEW LN	FRIDAY HARBOR	WA	98250
AA446	HANSEN HILL WATER COMPANY	B	SAN JUAN	Private	8	4	4	0	09/23/2003	PO BOX 683	LOPEZ ISLAND	WA	98261-0683
AA448	PRUETT-TWIGS WATER SYSTEM	B	SAN JUAN	Private	8	2	2	0	09/23/2003	571 BLUE HERON LN	EASTSOUND	WA	98245
AA449	PELINDABA LAVENDER FARM W.S.	B	SAN JUAN	Private	2	1	2	0	09/23/2003	PO BOX 2389	FRIDAY HARBOR	WA	98250
AA450	FLEMING/WALLIS WATER SYSTEM	B	SAN JUAN	Private	4	2	2	0	09/23/2003	PO BOX 683	LOPEZ ISLAND	WA	98261-0683
AA452	GHORBANI	B	THURSTON	Investor	24	12	12	0	09/23/2003	PO BOX 2759	OLYMPIA	WA	98507
AA453	EUSCIBIOUS WATER SYSTEM	B	PIERCE	Private	6	2	2	0	09/23/2003	7129 245TH AVE E	BUCKLEY	WA	98321
AA455	NIENHUIS CORNER WATER SYSTEM	B	ISLAND	Association	2	2	2	4	09/25/2003	900 DEVRIES RD	OAK HARBOR	WA	98277
AA456	JONES 154 WATER SYSTEM	B	PIERCE	Private	9	3	3	6	09/25/2003	12918 62ND AVE NW	GIG HARBOR	WA	98332
AA457	EMPRESS ESTATE	B	COWLITZ	Investor	4	8	8	1	04/30/2013	11310 LEWIS RIVER ROAD	ARIEL	WA	98603-9763
AA459	ARLINGTON FISH HATCHERY	B	SNOHOMISH	State	6	2	3	0	10/01/2003	17619-316TH ST. NE	ARLINGTON	WA	98223
AA461	YAK CO - BECKON RIDGE	B	YAKIMA	County	21	7	7	0	10/01/2003	128 N 2ND ST - 4TH FLOOR COURTHOUSE	YAKIMA	WA	98901
AA462	YSAE #1	B	YAKIMA	Investor	20	3	3	0	10/14/2003	PO BOX 25127	SEATTLE	WA	98125
AA463	SPROMBERG WELL	B	CHELAN	Investor	3	2	2	0	10/14/2003	PO BOX 248	LEAVENWORTH	WA	98826
AA464	IRON STRAW	B	OKANOGAN	Private	6	6	6	0	10/14/2003	PO BOX 1306	OKANOGAN	WA	98840
AA465	RIVER RIDERS	B	CHELAN	Private	1	0	2	0	10/14/2003	PO BOX 666	LEAVENWORTH	WA	98826
AA466	CHANDLER HEIGHTS 5154	B	BENTON	Investor	6	2	2	2	10/15/2003	1124 SPOKANE AVE	PROSSER	WA	99350
AA467	BRUNNER ORCHARDS	B	CHELAN	Private	3	1	1	6	10/15/2003	4625 BUTLER RD	CASHMERE	WA	98815
AA468	MISSION CREEK HEIGHTS	B	CHELAN	Investor	18	3	3	3	10/15/2003	4355 MISSION CREEK RD	CASHMERE	WA	98815
AA469	SWEEPE	B	DOUGLAS	Investor	16	3	3	4	10/15/2003	PO BOX 224	ORONDO	WA	98843
AA470	K DIAMOND K RANCH	B	FERRY	Investor	2	1	1	1	10/15/2003	15661 HWY 21 S	REPUBLIC	WA	99166
AA471	SUNSET BAY	B	STEVENS	Investor	15	5	5	6	12/26/2003	19322 SOUTH BANK RD	NINE MILE FALLS	WA	99026
AA472	BRINNON BUSINESS PARK	B	JEFFERSON	Private	0	0	3	6	10/17/2003	PO BOX 406	BRINNON	WA	98320
AA474	STRIEBY WATER SYSTEM	B	SNOHOMISH	Private	9	3	3	3	11/14/2005	PO BOX 1657	STANWOOD	WA	98292
AA477	CHELAN RANCH WATER ASSOCIATION	B	CHELAN	Association	12	5	5	8	10/29/2003	25301 OLD BURN RD	CHELAN	WA	98816
AA478	FOWLER RIDGE WATER COMPANY	B	KITTITAS	Investor	24	8	9	8	10/29/2003	PO BOX 276	RONALD	WA	98940
AA479	BASEL WATER SYSTEM	B	WALLA WALLA	Private	2	2	3	3	10/30/2003	2901 OLD MILTON FREEWATER HWY	WALLA WALLA	WA	99362
AA480	CALDWELLS  WATER SYSTEM	B	SKAGIT	Private	4	2	2	2	11/05/2003	PO BOX 786	ANACORTES	WA	98221
AA482	ROOSEVELT VIEWS SUBDIVISION	B	LINCOLN	Association	5	2	2	71	11/13/2003	PO BOX 15	WILBUR	WA	99185
AA484	YAK CO - FAIRWAY ESTATES	B	YAKIMA	County	16	10	10	12	11/19/2003	128 N 2ND ST - 4TH FLOOR COURTHOUSE	YAKIMA	WA	98901
AA485	BRIDGE VIEW HEIGHTS	B	SKAMANIA	Association	10	4	4	6	10/15/2007	16505A SE 1ST ST STE #71	VANCOUVER	WA	98684
AA486	SNAKE RIVER RENDEZVOUS	B	ASOTIN	Private	4	1	14	14	12/02/2003	25484 SNAKE RIVER RD	ASOTIN	WA	99402
AA487	BAUMGARTNER WELL	B	BENTON	Private	7	2	2	2	12/03/2003	202 S GUM ST	KENNEWICK	WA	99337
AA488	VOGEL & GREGG WATER SYSTEM	B	FRANKLIN	Private	7	2	2	2	12/03/2003	2500 DILLING RD	CONNELL	WA	99326
AA489	OUK WATER	B	GRAYS HARBOR	Private	4	1	2	5	05/04/2005	19 WEST WYNOOCHE RD	MONTESANO	WA	98563
AA491	THREE HORSE HITCH	B	LEWIS	Private	7	2	13	9	12/08/2005	471 CISPUS RD	RANDLE	WA	98377
AA492	WIND TREE DIVISION 1	B	THURSTON	Investor	18	9	9	14	07/05/2007	PO BOX 676	EAST OLYMPIA	WA	98540
AA493	EMERSON WATER SYSTEM	B	BENTON	Investor	5	2	2	2	12/08/2003	226416 GAME FARM RD	KENNEWICK	WA	99337
AA494	FOX HAMILTON	B	BENTON	Private	4	2	2	2	12/09/2003	13607 N NASCAR PR NE	BENTON CITY	WA	99320
